Date,Close_price
5/20/2010,107.5400009
5/21/2010,109.1100006
5/24/2010,107.7099991
5/25/2010,107.8199997
5/26/2010,107.1699982
5/27/2010,110.7600021
5/28/2010,109.3700027
6/1/2010,107.5299988
6/2/2010,110.3300018
6/3/2010,110.7099991
6/4/2010,106.8199997
6/7/2010,105.4899979
6/8/2010,106.6200027
6/9/2010,106.0500031
6/10/2010,109.1500015
6/11/2010,109.6800003
6/14/2010,109.5100021
6/15/2010,112
6/16/2010,111.9599991
6/17/2010,112.1399994
6/18/2010,111.7300034
6/21/2010,111.4100037
6/22/2010,109.5699997
6/23/2010,109.2300034
6/24/2010,107.4199982
6/25/2010,107.8700027
6/28/2010,107.5299988
6/29/2010,104.2099991
6/30/2010,103.2200012
7/1/2010,102.7600021
7/2/2010,102.1999969
7/6/2010,102.8700027
7/7/2010,106.1100006
7/8/2010,107.1600037
7/9/2010,107.9599991
7/12/2010,108.0299988
7/13/2010,109.6600037
7/14/2010,109.6500015
7/15/2010,109.6800003
7/16/2010,106.6600037
7/19/2010,107.2900009
7/20/2010,108.4800034
7/21/2010,107.0699997
7/22/2010,109.4599991
7/23/2010,110.4100037
7/26/2010,111.5599976
7/27/2010,111.5500031
7/28/2010,110.8300018
7/29/2010,110.2900009
7/30/2010,110.2699966
8/2/2010,112.7600021
8/3/2010,112.2200012
8/4/2010,112.9700012
8/5/2010,112.8499985
8/6/2010,112.3899994
8/9/2010,112.9899979
8/10/2010,112.3799973
8/11/2010,109.3000031
8/12/2010,108.6299973
8/13/2010,108.3099976
8/16/2010,108.2600021
8/17/2010,109.5899963
8/18/2010,109.7900009
8/19/2010,107.8799973
8/20/2010,107.5299988
8/23/2010,107.1200027
8/24/2010,105.5299988
8/25/2010,105.9400024
8/26/2010,105.2300034
8/27/2010,106.8600006
8/30/2010,105.3099976
8/31/2010,105.3099976
9/1/2010,108.4599991
9/2/2010,109.4700012
9/3/2010,110.8899994
9/7/2010,109.6399994
9/8/2010,110.4100037
9/9/2010,110.9199982
9/10/2010,111.4800034
9/13/2010,112.7200012
9/14/2010,112.6500015
9/15/2010,113.0800018
9/16/2010,113.0500031
9/17/2010,112.4899979
9/20/2010,114.2099991
9/21/2010,113.9800034
9/22/2010,113.4199982
9/23/2010,112.5
9/24/2010,114.8199997
9/27/2010,114.2699966
9/28/2010,114.6699982
9/29/2010,114.4700012
9/30/2010,114.1299973
10/1/2010,114.6100006
10/4/2010,113.75
10/5/2010,116.0400009
10/6/2010,116.0299988
10/7/2010,115.8899994
10/8/2010,116.5400009
10/11/2010,116.6500015
10/12/2010,117.0100021
10/13/2010,117.9199982
10/14/2010,117.4599991
10/15/2010,117.6999969
10/18/2010,118.2799988
10/19/2010,116.7300034
10/20/2010,117.8700027
10/21/2010,118.1299973
10/22/2010,118.3499985
10/25/2010,118.6999969
10/26/2010,118.7200012
10/27/2010,118.3799973
10/28/2010,118.4000015
10/29/2010,118.4899979
11/1/2010,118.5299988
11/2/2010,119.4700012
11/3/2010,119.9499969
11/4/2010,122.2600021
11/5/2010,122.7200012
11/8/2010,122.4899979
11/9/2010,121.6100006
11/10/2010,122.0999985
11/11/2010,121.6399994
11/12/2010,120.1999969
11/15/2010,120.0299988
11/16/2010,118.1600037
11/17/2010,118.2200012
11/18/2010,119.9599991
11/19/2010,120.2900009
11/22/2010,120.1900024
11/23/2010,118.4499969
11/24/2010,120.1999969
11/26/2010,118.8000031
11/29/2010,119.1600037
11/30/2010,118.4899979
12/1/2010,121.0100021
12/2/2010,122.5599976
12/3/2010,122.8899994
12/6/2010,122.7600021
12/7/2010,122.8300018
12/8/2010,123.2799988
12/9/2010,123.7600021
12/10/2010,124.4800034
12/13/2010,124.5599976
12/14/2010,124.6699982
12/15/2010,124.0999985
12/16/2010,124.8199997
12/17/2010,124.3000031
12/20/2010,124.5999985
12/21/2010,125.3899994
12/22/2010,125.7799988
12/23/2010,125.5999985
12/27/2010,125.6500015
12/28/2010,125.8300018
12/29/2010,125.9199982
12/30/2010,125.7200012
12/31/2010,125.75
1/3/2011,127.0500031
1/4/2011,126.9800034
1/5/2011,127.6399994
1/6/2011,127.3899994
1/7/2011,127.1399994
1/10/2011,126.9800034
1/11/2011,127.4300003
1/12/2011,128.5800018
1/13/2011,128.3699951
1/14/2011,129.3000031
1/18/2011,129.5200043
1/19/2011,128.25
1/20/2011,128.0800018
1/21/2011,128.3699951
1/24/2011,129.1000061
1/25/2011,129.1699982
1/26/2011,129.6699982
1/27/2011,129.9900055
1/28/2011,127.7200012
1/31/2011,128.6799927
2/1/2011,130.7400055
2/2/2011,130.4900055
2/3/2011,130.7799988
2/4/2011,131.1499939
2/7/2011,131.9700012
2/8/2011,132.5700073
2/9/2011,132.2700043
2/10/2011,132.3200073
2/11/2011,133.1100006
2/14/2011,133.4299927
2/15/2011,133.0099945
2/16/2011,133.8500061
2/17/2011,134.25
2/18/2011,134.5299988
2/22/2011,131.8300018
2/23/2011,131.0200043
2/24/2011,130.9299927
2/25/2011,132.3300018
2/28/2011,133.1499939
3/1/2011,130.9299927
3/2/2011,131.2100067
3/3/2011,133.4700012
3/4/2011,132.4700012
3/7/2011,131.4299927
3/8/2011,132.5800018
3/9/2011,132.3899994
3/10/2011,129.9400024
3/11/2011,130.8399963
3/14/2011,130.0500031
3/15/2011,128.5599976
3/16/2011,126.1800003
3/17/2011,127.8499985
3/18/2011,127.7600021
3/21/2011,129.7400055
3/22/2011,129.2899933
3/23/2011,129.6600037
3/24/2011,130.8999939
3/25/2011,131.3000031
3/28/2011,130.9799957
3/29/2011,131.8600006
3/30/2011,132.7700043
3/31/2011,132.5899963
4/1/2011,133.1499939
4/4/2011,133.2599945
4/5/2011,133.2400055
4/6/2011,133.6600037
4/7/2011,133.3200073
4/8/2011,132.8600006
4/11/2011,132.4600067
4/12/2011,131.4700012
4/13/2011,131.4600067
4/14/2011,131.5599976
4/15/2011,132.0399933
4/18/2011,130.5599976
4/19/2011,131.3099976
4/20/2011,133.1000061
4/21/2011,133.7799988
4/25/2011,133.6399994
4/26/2011,134.7899933
4/27/2011,135.6699982
4/28/2011,136.1100006
4/29/2011,136.4299927
5/2/2011,136.2200012
5/3/2011,135.7299957
5/4/2011,134.8300018
5/5/2011,133.6100006
5/6/2011,134.1999969
5/9/2011,134.7200012
5/10/2011,135.8699951
5/11/2011,134.4400024
5/12/2011,135.0800018
5/13/2011,134.0399933
5/16/2011,133.1900024
5/17/2011,133.1699982
5/18/2011,134.3600006
5/19/2011,134.6799927
5/20/2011,133.6100006
5/23/2011,132.0599976
5/24/2011,131.9499969
5/25/2011,132.3899994
5/26/2011,133
5/27/2011,133.5099945
5/31/2011,134.8999939
6/1/2011,131.8699951
6/2/2011,131.7299957
6/3/2011,130.4199982
6/6/2011,129.0399933
6/7/2011,128.9600067
6/8/2011,128.4199982
6/9/2011,129.3999939
6/10/2011,127.5999985
6/13/2011,127.6999969
6/14/2011,129.3200073
6/15/2011,127.0199966
6/16/2011,127.3000031
6/17/2011,127.0500031
6/20/2011,127.6999969
6/21/2011,129.4499969
6/22/2011,128.6699982
6/23/2011,128.3000031
6/24/2011,126.8099976
6/27/2011,127.9400024
6/28/2011,129.6100006
6/29/2011,130.7200012
6/30/2011,131.9700012
7/1/2011,133.9199982
7/5/2011,133.8099976
7/6/2011,133.9700012
7/7/2011,135.3600006
7/8/2011,134.3999939
7/11/2011,131.9700012
7/12/2011,131.3999939
7/13/2011,131.8399963
7/14/2011,130.9299927
7/15/2011,131.6900024
7/18/2011,130.6100006
7/19/2011,132.7299957
7/20/2011,132.6499939
7/21/2011,134.4900055
7/22/2011,134.5800018
7/25/2011,133.8300018
7/26/2011,133.3300018
7/27/2011,130.6000061
7/28/2011,130.2200012
7/29/2011,129.3300018
8/1/2011,128.7799988
8/2/2011,125.4899979
8/3/2011,126.1699982
8/4/2011,120.2600021
8/5/2011,120.0800018
8/8/2011,112.2600021
8/9/2011,117.4800034
8/10/2011,112.2900009
8/11/2011,117.3300018
8/12/2011,118.1200027
8/15/2011,120.6200027
8/16/2011,119.5899963
8/17/2011,119.6699982
8/18/2011,114.5100021
8/19/2011,112.6399994
8/22/2011,112.7300034
8/23/2011,116.4400024
8/24/2011,118.0800018
8/25/2011,116.2799988
8/26/2011,117.9700012
8/29/2011,121.3600006
8/30/2011,121.6800003
8/31/2011,122.2200012
9/1/2011,120.9400024
9/2/2011,117.8499985
9/6/2011,116.9899979
9/7/2011,120.2900009
9/8/2011,119.0400009
9/9/2011,115.9199982
9/12/2011,116.6699982
9/13/2011,117.7399979
9/14/2011,119.3700027
9/15/2011,121.4300003
9/16/2011,121.5199966
9/19/2011,120.3099976
9/20/2011,120.1699982
9/21/2011,116.6299973
9/22/2011,112.8600006
9/23/2011,113.5400009
9/26/2011,116.2399979
9/27/2011,117.5400009
9/28/2011,115.1399994
9/29/2011,116.0500031
9/30/2011,113.1500015
10/3/2011,109.9300003
10/4/2011,112.3399963
10/5/2011,114.4199982
10/6/2011,116.4899979
10/7/2011,115.7099991
10/10/2011,119.5800018
10/11/2011,119.6999969
10/12/2011,120.75
10/13/2011,120.5100021
10/14/2011,122.5699997
10/17/2011,120.2300034
10/18/2011,122.5800018
10/19/2011,121.1299973
10/20/2011,121.6600037
10/21/2011,123.9700012
10/24/2011,125.4899979
10/25/2011,123.0500031
10/26/2011,124.3000031
10/27/2011,128.6300049
10/28/2011,128.6000061
10/31/2011,125.5
11/1/2011,122
11/2/2011,123.9899979
11/3/2011,126.25
11/4/2011,125.4800034
11/7/2011,126.2600021
11/8/2011,127.8799973
11/9/2011,123.1600037
11/10/2011,124.3199997
11/11/2011,126.6600037
11/14/2011,125.4599991
11/15/2011,126.0800018
11/16/2011,124.0800018
11/17/2011,122.1100006
11/18/2011,121.9800034
11/21/2011,119.6600037
11/22/2011,119.1900024
11/23/2011,116.5599976
11/25/2011,116.3399963
11/28/2011,119.7099991
11/29/2011,120.0500031
11/30/2011,124.9899979
12/1/2011,124.9700012
12/2/2011,124.8600006
12/5/2011,126.2200012
12/6/2011,126.2600021
12/7/2011,126.7300034
12/8/2011,123.9499969
12/9/2011,126.0500031
12/12/2011,124.2099991
12/13/2011,123.0500031
12/14/2011,121.7399979
12/15/2011,122.1800003
12/16/2011,121.5899963
12/19/2011,120.2900009
12/20/2011,123.9300003
12/21/2011,124.1699982
12/22/2011,125.2699966
12/23/2011,126.3899994
12/27/2011,126.4899979
12/28/2011,124.8300018
12/29/2011,126.1200027
12/30/2011,125.5
1/3/2012,127.5
1/4/2012,127.6999969
1/5/2012,128.0399933
1/6/2012,127.7099991
1/9/2012,128.0200043
1/10/2012,129.1300049
1/11/2012,129.1999969
1/12/2012,129.5099945
1/13/2012,128.8399963
1/17/2012,129.3399963
1/18/2012,130.7700043
1/19/2012,131.4600067
1/20/2012,131.9499969
1/23/2012,131.6100006
1/24/2012,131.4600067
1/25/2012,132.5599976
1/26/2012,131.8800049
1/27/2012,131.8200073
1/30/2012,131.3699951
1/31/2012,131.3200073
2/1/2012,132.4700012
2/2/2012,132.6799927
2/3/2012,134.5399933
2/6/2012,134.4499969
2/7/2012,134.7899933
2/8/2012,135.1900024
2/9/2012,135.3600006
2/10/2012,134.3600006
2/13/2012,135.3600006
2/14/2012,135.1900024
2/15/2012,134.5599976
2/16/2012,136.0500031
2/17/2012,136.4100037
2/21/2012,136.4700012
2/22/2012,136.0299988
2/23/2012,136.6300049
2/24/2012,136.9299927
2/27/2012,137.1600037
2/28/2012,137.5599976
2/29/2012,137.0200043
3/1/2012,137.7299957
3/2/2012,137.3099976
3/5/2012,136.75
3/6/2012,134.75
3/7/2012,135.6900024
3/8/2012,137.0399933
3/9/2012,137.5700073
3/12/2012,137.5800018
3/13/2012,140.0599976
3/14/2012,139.9100037
3/15/2012,140.7200012
3/16/2012,140.3000031
3/19/2012,140.8500061
3/20/2012,140.4400024
3/21/2012,140.2100067
3/22/2012,139.1999969
3/23/2012,139.6499939
3/26/2012,141.6100006
3/27/2012,141.1699982
3/28/2012,140.4700012
3/29/2012,140.2299957
3/30/2012,140.8099976
4/2/2012,141.8399963
4/3/2012,141.2599945
4/4/2012,139.8600006
4/5/2012,139.7899933
4/9/2012,138.2200012
4/10/2012,135.8999939
4/11/2012,137
4/12/2012,138.7899933
4/13/2012,137.1399994
4/16/2012,137.0500031
4/17/2012,139.0800018
4/18/2012,138.6100006
4/19/2012,137.7200012
4/20/2012,137.9499969
4/23/2012,136.7899933
4/24/2012,137.3099976
4/25/2012,139.1900024
4/26/2012,140.1600037
4/27/2012,140.3899994
4/30/2012,139.8699951
5/1/2012,140.7400055
5/2/2012,140.3200073
5/3/2012,139.25
5/4/2012,137
5/7/2012,137.1000061
5/8/2012,136.5500031
5/9/2012,135.7400055
5/10/2012,136.0200043
5/11/2012,135.6100006
5/14/2012,134.1100006
5/15/2012,133.3399963
5/16/2012,132.8300018
5/17/2012,130.8600006
5/18/2012,129.7400055
5/21/2012,131.9700012
5/22/2012,132.1999969
5/23/2012,132.2700043
5/24/2012,132.5299988
5/25/2012,132.1000061
5/29/2012,133.6999969
5/30/2012,131.7599945
5/31/2012,131.4700012
6/1/2012,128.1600037
6/4/2012,128.1000061
6/5/2012,129.0700073
6/6/2012,131.9700012
6/7/2012,132.0500031
6/8/2012,133.1000061
6/11/2012,131.4100037
6/12/2012,132.9199982
6/13/2012,132.0700073
6/14/2012,133.4700012
6/15/2012,134.1399994
6/18/2012,134.3999939
6/19/2012,135.6999969
6/20/2012,135.4799957
6/21/2012,132.4400024
6/22/2012,133.4600067
6/25/2012,131.3200073
6/26/2012,131.9799957
6/27/2012,133.1699982
6/28/2012,132.7899933
6/29/2012,136.1000061
7/2/2012,136.5099945
7/3/2012,137.4100037
7/5/2012,136.7899933
7/6/2012,135.4900055
7/9/2012,135.3200073
7/10/2012,134.1399994
7/11/2012,134.1600037
7/12/2012,133.5099945
7/13/2012,135.75
7/16/2012,135.4299927
7/17/2012,136.3600006
7/18/2012,137.3699951
7/19/2012,137.7299957
7/20/2012,136.4700012
7/23/2012,135.0899963
7/24/2012,133.9299927
7/25/2012,133.9600067
7/26/2012,136.1699982
7/27/2012,138.6799927
7/30/2012,138.6799927
7/31/2012,137.7100067
8/1/2012,137.5899963
8/2/2012,136.6399994
8/3/2012,139.3500061
8/6/2012,139.6199951
8/7/2012,140.3200073
8/8/2012,140.4900055
8/9/2012,140.6100006
8/10/2012,140.8399963
8/13/2012,140.7700043
8/14/2012,140.7899933
8/15/2012,140.9499969
8/16/2012,141.9900055
8/17/2012,142.1799927
8/20/2012,142.1900024
8/21/2012,141.7599945
8/22/2012,141.8200073
8/23/2012,140.6600037
8/24/2012,141.5099945
8/27/2012,141.5399933
8/28/2012,141.3999939
8/29/2012,141.5099945
8/30/2012,140.4900055
8/31/2012,141.1600037
9/4/2012,141.0299988
9/5/2012,140.9100037
9/6/2012,143.7700043
9/7/2012,144.3300018
9/10/2012,143.5099945
9/11/2012,143.9100037
9/12/2012,144.3899994
9/13/2012,146.5899963
9/14/2012,147.2400055
9/17/2012,146.7400055
9/18/2012,146.6199951
9/19/2012,146.6999969
9/20/2012,146.7100067
9/21/2012,145.8699951
9/24/2012,145.6499939
9/25/2012,144.1000061
9/26/2012,143.2899933
9/27/2012,144.6399994
9/28/2012,143.9700012
10/1/2012,144.3500061
10/2/2012,144.5
10/3/2012,145.0899963
10/4/2012,146.1300049
10/5/2012,146.1399994
10/8/2012,145.6399994
10/9/2012,144.1999969
10/10/2012,143.2799988
10/11/2012,143.3600006
10/12/2012,142.8899994
10/15/2012,144.0800018
10/16/2012,145.5399933
10/17/2012,146.1999969
10/18/2012,145.8200073
10/19/2012,143.3899994
10/22/2012,143.4100037
10/23/2012,141.4199982
10/24/2012,141.0200043
10/25/2012,141.4299927
10/26/2012,141.3500061
10/31/2012,141.3500061
11/1/2012,142.8300018
11/2/2012,141.5599976
11/5/2012,141.8500061
11/6/2012,142.9600067
11/7/2012,139.7200012
11/8/2012,138.0399933
11/9/2012,138.1600037
11/12/2012,138.2700043
11/13/2012,137.7899933
11/14/2012,135.9299927
11/15/2012,135.6999969
11/16/2012,136.3699951
11/19/2012,139.1300049
11/20/2012,139.1900024
11/21/2012,139.4499969
11/23/2012,141.3500061
11/26/2012,141.0500031
11/27/2012,140.3300018
11/28/2012,141.4600067
11/29/2012,142.1199951
11/30/2012,142.1499939
12/3/2012,141.4499969
12/4/2012,141.25
12/5/2012,141.5
12/6/2012,141.9799957
12/7/2012,142.4100037
12/10/2012,142.4700012
12/11/2012,143.4400024
12/12/2012,143.5099945
12/13/2012,142.6300049
12/14/2012,142.1000061
12/17/2012,143.7700043
12/18/2012,145.3699951
12/19/2012,144.2899933
12/20/2012,145.1199951
12/21/2012,142.7899933
12/24/2012,142.3500061
12/26/2012,141.75
12/27/2012,141.5599976
12/28/2012,140.0299988
12/31/2012,142.4100037
1/2/2013,146.0599976
1/3/2013,145.7299957
1/4/2013,146.3699951
1/7/2013,145.9700012
1/8/2013,145.5500031
1/9/2013,145.9199982
1/10/2013,147.0800018
1/11/2013,147.0700073
1/14/2013,146.9700012
1/15/2013,147.0700073
1/16/2013,147.0500031
1/17/2013,148
1/18/2013,148.3300018
1/22/2013,149.1300049
1/23/2013,149.3699951
1/24/2013,149.4100037
1/25/2013,150.25
1/28/2013,150.0700073
1/29/2013,150.6600037
1/30/2013,150.0700073
1/31/2013,149.6999969
2/1/2013,151.2400055
2/4/2013,149.5399933
2/5/2013,151.0500031
2/6/2013,151.1600037
2/7/2013,150.9600067
2/8/2013,151.8000031
2/11/2013,151.7700043
2/12/2013,152.0200043
2/13/2013,152.1499939
2/14/2013,152.2899933
2/15/2013,152.1100006
2/19/2013,153.25
2/20/2013,151.3399963
2/21/2013,150.4199982
2/22/2013,151.8899994
2/25/2013,149
2/26/2013,150.0200043
2/27/2013,151.9100037
2/28/2013,151.6100006
3/1/2013,152.1100006
3/4/2013,152.9199982
3/5/2013,154.2899933
3/6/2013,154.5
3/7/2013,154.7799988
3/8/2013,155.4400024
3/11/2013,156.0299988
3/12/2013,155.6799927
3/13/2013,155.8999939
3/14/2013,156.7299957
3/15/2013,155.8300018
3/18/2013,154.9700012
3/19/2013,154.6100006
3/20/2013,155.6900024
3/21/2013,154.3600006
3/22/2013,155.6000061
3/25/2013,154.9499969
3/26/2013,156.1900024
3/27/2013,156.1900024
3/28/2013,156.6699982
4/1/2013,156.0500031
4/2/2013,156.8200073
4/3/2013,155.2299957
4/4/2013,155.8600006
4/5/2013,155.1600037
4/8/2013,156.2100067
4/9/2013,156.75
4/10/2013,158.6699982
4/11/2013,159.1900024
4/12/2013,158.8000031
4/15/2013,155.1199951
4/16/2013,157.4100037
4/17/2013,155.1100006
4/18/2013,154.1399994
4/19/2013,155.4799957
4/22/2013,156.1699982
4/23/2013,157.7799988
4/24/2013,157.8800049
4/25/2013,158.5200043
4/26/2013,158.2400055
4/29/2013,159.3000031
4/30/2013,159.6799927
5/1/2013,158.2799988
5/2/2013,159.75
5/3/2013,161.3699951
5/6/2013,161.7799988
5/7/2013,162.6000061
5/8/2013,163.3399963
5/9/2013,162.8800049
5/10/2013,163.4100037
5/13/2013,163.5399933
5/14/2013,165.2299957
5/15/2013,166.1199951
5/16/2013,165.3399963
5/17/2013,166.9400024
5/20/2013,166.9299927
5/21/2013,167.1699982
5/22/2013,165.9299927
5/23/2013,165.4499969
5/24/2013,165.3099976
5/28/2013,166.3000031
5/29/2013,165.2200012
5/30/2013,165.8300018
5/31/2013,163.4499969
6/3/2013,164.3500061
6/4/2013,163.5599976
6/5/2013,161.2700043
6/6/2013,162.7299957
6/7/2013,164.8000031
6/10/2013,164.8000031
6/11/2013,163.1000061
6/12/2013,161.75
6/13/2013,164.2100067
6/14/2013,163.1799927
6/17/2013,164.4400024
6/18/2013,165.7400055
6/19/2013,163.4499969
6/20/2013,159.3999939
6/21/2013,159.0700073
6/24/2013,157.0599976
6/25/2013,158.5700073
6/26/2013,160.1399994
6/27/2013,161.0800018
6/28/2013,160.4199982
7/1/2013,161.3600006
7/2/2013,161.2100067
7/3/2013,161.2799988
7/5/2013,163.0200043
7/8/2013,163.9499969
7/9/2013,165.1300049
7/10/2013,165.1900024
7/11/2013,167.4400024
7/12/2013,167.5099945
7/15/2013,168.1499939
7/16/2013,167.5200043
7/17/2013,167.9499969
7/18/2013,168.8699951
7/19/2013,169.1699982
7/22/2013,169.5
7/23/2013,169.1399994
7/24/2013,168.5200043
7/25/2013,168.9299927
7/26/2013,169.1100006
7/29/2013,168.5899963
7/30/2013,168.5899963
7/31/2013,168.7100067
8/1/2013,170.6600037
8/2/2013,170.9499969
8/5/2013,170.6999969
8/6/2013,169.7299957
8/7/2013,169.1799927
8/8/2013,169.8000031
8/9/2013,169.3099976
8/12/2013,169.1100006
8/13/2013,169.6100006
8/14/2013,168.7400055
8/15/2013,166.3800049
8/16/2013,165.8300018
8/19/2013,164.7700043
8/20/2013,165.5800018
8/21/2013,164.5599976
8/22/2013,166.0599976
8/23/2013,166.6199951
8/26/2013,166
8/27/2013,163.3300018
8/28/2013,163.9100037
8/29/2013,164.1699982
8/30/2013,163.6499939
9/3/2013,164.3899994
9/4/2013,165.75
9/5/2013,165.9600067
9/6/2013,166.0399933
9/9/2013,167.6300049
9/10/2013,168.8699951
9/11/2013,169.3999939
9/12/2013,168.9499969
9/13/2013,169.3300018
9/16/2013,170.3099976
9/17/2013,171.0700073
9/18/2013,173.0500031
9/19/2013,172.7599945
9/20/2013,170.7200012
9/23/2013,169.9299927
9/24/2013,169.5299988
9/25/2013,169.0399933
9/26/2013,169.6900024
9/27/2013,168.9100037
9/30/2013,168.0099945
10/1/2013,169.3399963
10/2/2013,169.1799927
10/3/2013,167.6199951
10/4/2013,168.8899994
10/7/2013,167.4299927
10/8/2013,165.4799957
10/9/2013,165.6000061
10/10/2013,169.1699982
10/11/2013,170.2599945
10/14/2013,170.9400024
10/15/2013,169.6999969
10/16/2013,172.0700073
10/17/2013,173.2200012
10/18/2013,174.3899994
10/21/2013,174.3999939
10/22/2013,175.4100037
10/23/2013,174.5700073
10/24/2013,175.1499939
10/25/2013,175.9499969
10/28/2013,176.2299957
10/29/2013,177.1699982
10/30/2013,176.2899933
10/31/2013,175.7899933
11/1/2013,176.2100067
11/4/2013,176.8300018
11/5/2013,176.2700043
11/6/2013,177.1699982
11/7/2013,174.9299927
11/8/2013,177.2899933
11/11/2013,177.3200073
11/12/2013,176.9600067
11/13/2013,178.3800049
11/14/2013,179.2700043
11/15/2013,180.0500031
11/18/2013,179.4199982
11/19/2013,179.0299988
11/20/2013,178.4700012
11/21/2013,179.9100037
11/22/2013,180.8099976
11/25/2013,180.6300049
11/26/2013,180.6799927
11/27/2013,181.1199951
11/29/2013,181
12/2/2013,180.5299988
12/3/2013,179.75
12/4/2013,179.7299957
12/5/2013,178.9400024
12/6/2013,180.9400024
12/9/2013,181.3999939
12/10/2013,180.75
12/11/2013,178.7200012
12/12/2013,178.1300049
12/13/2013,178.1100006
12/16/2013,179.2200012
12/17/2013,178.6499939
12/18/2013,181.6999969
12/19/2013,181.4900055
12/20/2013,181.5599976
12/23/2013,182.5299988
12/24/2013,182.9299927
12/26/2013,183.8600006
12/27/2013,183.8500061
12/30/2013,183.8200073
12/31/2013,184.6900024
1/2/2014,182.9199982
1/3/2014,182.8899994
1/6/2014,182.3600006
1/7/2014,183.4799957
1/8/2014,183.5200043
1/9/2014,183.6399994
1/10/2014,184.1399994
1/13/2014,181.6900024
1/14/2014,183.6699982
1/15/2014,184.6600037
1/16/2014,184.4199982
1/17/2014,183.6399994
1/21/2014,184.1799927
1/22/2014,184.3000031
1/23/2014,182.7899933
1/24/2014,178.8899994
1/27/2014,178.0099945
1/28/2014,179.0700073
1/29/2014,177.3500061
1/30/2014,179.2299957
1/31/2014,178.1799927
2/3/2014,174.1699982
2/4/2014,175.3899994
2/5/2014,175.1699982
2/6/2014,177.4799957
2/7/2014,179.6799927
2/10/2014,180.0099945
2/11/2014,181.9799957
2/12/2014,182.0700073
2/13/2014,183.0099945
2/14/2014,184.0200043
2/18/2014,184.2400055
2/19/2014,183.0200043
2/20/2014,184.1000061
2/21/2014,183.8899994
2/24/2014,184.9100037
2/25/2014,184.8399963
2/26/2014,184.8500061
2/27/2014,185.8200073
2/28/2014,186.2899933
3/3/2014,184.9799957
3/4/2014,187.5800018
3/5/2014,187.75
3/6/2014,188.1799927
3/7/2014,188.2599945
3/10/2014,188.1600037
3/11/2014,187.2299957
3/12/2014,187.2799988
3/13/2014,185.1799927
3/14/2014,184.6600037
3/17/2014,186.3300018
3/18/2014,187.6600037
3/19/2014,186.6600037
3/20/2014,187.75
3/21/2014,186.1999969
3/24/2014,185.4299927
3/25/2014,186.3099976
3/26/2014,184.9700012
3/27/2014,184.5800018
3/28/2014,185.4900055
3/31/2014,187.0099945
4/1/2014,188.25
4/2/2014,188.8800049
4/3/2014,188.6300049
4/4/2014,186.3999939
4/7/2014,184.3399963
4/8/2014,185.1000061
4/9/2014,187.0899963
4/10/2014,183.1600037
4/11/2014,181.5099945
4/14/2014,182.9400024
4/15/2014,184.1999969
4/16/2014,186.1300049
4/17/2014,186.3899994
4/21/2014,187.0399933
4/22/2014,187.8899994
4/23/2014,187.4499969
4/24/2014,187.8300018
4/25/2014,186.2899933
4/28/2014,186.8800049
4/29/2014,187.75
4/30/2014,188.3099976
5/1/2014,188.3300018
5/2/2014,188.0599976
5/5/2014,188.4199982
5/6/2014,186.7799988
5/7/2014,187.8800049
5/8/2014,187.6799927
5/9/2014,187.9600067
5/12/2014,189.7899933
5/13/2014,189.9600067
5/14/2014,189.0599976
5/15/2014,187.3999939
5/16/2014,188.0500031
5/19/2014,188.7400055
5/20/2014,187.5500031
5/21/2014,189.1300049
5/22/2014,189.5899963
5/23/2014,190.3500061
5/27/2014,191.5200043
5/28/2014,191.3800049
5/29/2014,192.3699951
5/30/2014,192.6799927
6/2/2014,192.8999939
6/3/2014,192.8000031
6/4/2014,193.1900024
6/5/2014,194.4499969
6/6/2014,195.3800049
6/9/2014,195.5800018
6/10/2014,195.6000061
6/11/2014,194.9199982
6/12/2014,193.5399933
6/13/2014,194.1300049
6/16/2014,194.2899933
6/17/2014,194.8300018
6/18/2014,196.2599945
6/19/2014,196.4799957
6/20/2014,195.9400024
6/23/2014,195.8800049
6/24/2014,194.6999969
6/25/2014,195.5800018
6/26/2014,195.4400024
6/27/2014,195.8200073
6/30/2014,195.7200012
7/1/2014,197.0299988
7/2/2014,197.2299957
7/3/2014,198.1999969
7/7/2014,197.5099945
7/8/2014,196.2400055
7/9/2014,197.1199951
7/10/2014,196.3399963
7/11/2014,196.6100006
7/14/2014,197.6000061
7/15/2014,197.2299957
7/16/2014,197.9600067
7/17/2014,195.7100067
7/18/2014,197.7100067
7/21/2014,197.3399963
7/22/2014,198.1999969
7/23/2014,198.6399994
7/24/2014,198.6499939
7/25/2014,197.7200012
7/28/2014,197.8000031
7/29/2014,196.9499969
7/30/2014,196.9799957
7/31/2014,193.0899963
8/1/2014,192.5
8/4/2014,193.8899994
8/5/2014,192.0099945
8/6/2014,192.0700073
8/7/2014,191.0299988
8/8/2014,193.2400055
8/11/2014,193.8000031
8/12/2014,193.5299988
8/13/2014,194.8399963
8/14/2014,195.7599945
8/15/2014,195.7200012
8/18/2014,197.3600006
8/19/2014,198.3899994
8/20/2014,198.9199982
8/21/2014,199.5
8/22/2014,199.1900024
8/25/2014,200.1999969
8/26/2014,200.3300018
8/27/2014,200.25
8/28/2014,200.1399994
8/29/2014,200.7100067
9/2/2014,200.6100006
9/3/2014,200.5
9/4/2014,200.2100067
9/5/2014,201.1100006
9/8/2014,200.5899963
9/9/2014,199.3200073
