,Instrument,Date,Earnings Per Share - Mean,Earnings Per Share Reported - Mean,Earnings Per Share - Predicted Surprise PCT
422,PFE,2022-03-31T00:00:00Z,7.35938,6.56167,2.63
423,PFE,2022-04-27T00:00:00Z,7.15321,6.4325,4.04
424,PFE,2022-05-22T00:00:00Z,6.81513,5.99375,1.942
425,PFE,2022-06-30T00:00:00Z,6.77844,6.03667,1.994
426,PFE,2022-07-29T00:00:00Z,6.5295,5.93125,0.194
427,PFE,2022-08-23T00:00:00Z,6.48712,5.76667,0.709
428,PFE,2022-09-22T00:00:00Z,6.47953,5.7625,0.865
429,PFE,2022-10-26T00:00:00Z,6.37858,5.725,0.204
430,PFE,2022-11-29T00:00:00Z,6.47353,5.72833,0.123
431,PFE,2022-12-13T00:00:00Z,6.47,5.74143,0.142
432,LLY,2005-01-31T00:00:00Z,2.916,2.985,
433,LLY,2005-02-23T00:00:00Z,2.855,2.875,
434,LLY,2005-03-29T00:00:00Z,2.82667,2.92,
435,LLY,2005-04-29T00:00:00Z,2.82654,2.86667,
436,LLY,2005-05-27T00:00:00Z,2.81808,2.815,
437,LLY,2005-06-23T00:00:00Z,2.81792,2.77,
438,LLY,2005-07-25T00:00:00Z,2.818,2.825,
439,LLY,2005-08-04T00:00:00Z,2.81875,2.575,
440,LLY,2005-09-29T00:00:00Z,2.81926,2.575,
441,LLY,2005-10-31T00:00:00Z,2.82885,2.14333,
442,LLY,2005-11-11T00:00:00Z,2.83039,2.09,
443,LLY,2005-12-12T00:00:00Z,2.8508,2.0675,
444,LLY,2006-01-31T00:00:00Z,3.133,3.15083,
445,LLY,2006-02-16T00:00:00Z,3.13038,3.1618,
446,LLY,2006-03-29T00:00:00Z,3.12689,3.14817,
447,LLY,2006-04-24T00:00:00Z,3.12308,3.13783,
448,LLY,2006-05-31T00:00:00Z,3.12613,3.13783,
449,LLY,2006-06-14T00:00:00Z,3.12774,3.143,
450,LLY,2006-07-26T00:00:00Z,3.13758,3.12867,
451,LLY,2006-08-31T00:00:00Z,3.13691,3.12867,
452,LLY,2006-09-29T00:00:00Z,3.13691,3.13033,
453,LLY,2006-10-25T00:00:00Z,3.14835,3.12867,
454,LLY,2006-11-21T00:00:00Z,3.14878,3.13033,
455,LLY,2006-12-29T00:00:00Z,3.14905,2.97783,
456,LLY,2007-01-31T00:00:00Z,3.33857,3.07,
457,LLY,2007-02-21T00:00:00Z,3.33023,3.143,
458,LLY,2007-03-26T00:00:00Z,3.32714,3.1294,
459,LLY,2007-04-23T00:00:00Z,3.38453,2.97867,
460,LLY,2007-05-01T00:00:00Z,3.387,2.97867,
461,LLY,2007-06-20T00:00:00Z,3.38475,2.97867,
462,LLY,2007-07-31T00:00:00Z,3.45913,3.078,
463,LLY,2007-08-08T00:00:00Z,3.46774,3.03567,
464,LLY,2007-08-08T00:00:00Z,3.46774,3.03567,
465,LLY,2007-10-25T00:00:00Z,3.53185,3.0974,
466,LLY,2007-11-13T00:00:00Z,3.53224,3.06957,
467,LLY,2007-12-18T00:00:00Z,3.53396,3.06814,
468,LLY,2008-01-30T00:00:00Z,3.90538,3.90788,
469,LLY,2008-02-29T00:00:00Z,3.9301,3.92029,
470,LLY,2008-03-19T00:00:00Z,3.92747,3.92029,
471,LLY,2008-04-30T00:00:00Z,3.93365,3.9564,
472,LLY,2008-05-30T00:00:00Z,3.92747,3.953,
473,LLY,2008-06-24T00:00:00Z,3.92729,3.953,
474,LLY,2008-07-28T00:00:00Z,3.9428,3.90067,
475,LLY,2008-08-28T00:00:00Z,3.94553,3.865,
476,LLY,2008-09-29T00:00:00Z,3.94487,3.865,
477,LLY,2008-10-27T00:00:00Z,3.99067,3.845,
478,LLY,2008-11-14T00:00:00Z,4.00294,3.145,
479,LLY,2008-12-12T00:00:00Z,3.99875,0.345,
480,LLY,2009-01-30T00:00:00Z,4.15647,4.3,
481,LLY,2009-02-27T00:00:00Z,4.15824,4.15,
482,LLY,2009-03-18T00:00:00Z,4.14944,4.15,
483,LLY,2009-04-30T00:00:00Z,4.22063,4.192,
484,LLY,2009-04-30T00:00:00Z,4.22063,4.192,
485,LLY,2009-06-29T00:00:00Z,4.22438,4.195,
486,LLY,2009-07-28T00:00:00Z,4.28533,4.22,
487,LLY,2009-08-31T00:00:00Z,4.28692,4.2,
488,LLY,2009-09-15T00:00:00Z,4.29,4.18,
489,LLY,2009-10-29T00:00:00Z,4.40944,4.11333,
490,LLY,2009-11-13T00:00:00Z,4.42,4.0875,
491,LLY,2009-12-21T00:00:00Z,4.416,4.054,
492,LLY,2010-01-29T00:00:00Z,4.7235,4.69,
493,LLY,2010-02-22T00:00:00Z,4.73905,4.68,
494,LLY,2010-03-31T00:00:00Z,4.72739,4.64571,
495,LLY,2010-04-30T00:00:00Z,4.53591,4.46143,
496,LLY,2010-05-27T00:00:00Z,4.50524,4.46143,
497,LLY,2010-06-28T00:00:00Z,4.49333,4.43333,
498,LLY,2010-07-29T00:00:00Z,4.60727,4.51333,
499,LLY,2010-08-30T00:00:00Z,4.59783,4.5,
500,LLY,2010-09-28T00:00:00Z,4.60636,4.5,
501,LLY,2010-10-28T00:00:00Z,4.70238,4.59857,
502,LLY,2010-11-28T00:00:00Z,4.7055,4.59857,
503,LLY,2010-11-28T00:00:00Z,4.7055,4.59857,
504,LLY,2011-01-31T00:00:00Z,4.2225,4.19,
505,LLY,2011-02-14T00:00:00Z,4.23095,4.19222,
506,LLY,2011-03-11T00:00:00Z,4.23591,4.178,
507,LLY,2011-04-20T00:00:00Z,4.27174,4.1225,
508,LLY,2011-05-23T00:00:00Z,4.27409,4.14714,
509,LLY,2011-06-30T00:00:00Z,4.27333,4.16,
510,LLY,2011-07-31T00:00:00Z,4.308,4.11,
511,LLY,2011-08-12T00:00:00Z,4.323,4.04667,
512,LLY,2011-09-27T00:00:00Z,4.325,3.91,
513,LLY,2011-10-28T00:00:00Z,4.3355,3.94667,
514,LLY,2011-11-28T00:00:00Z,4.3345,3.94667,
515,LLY,2011-12-20T00:00:00Z,4.33524,3.9375,
516,LLY,2012-01-31T00:00:00Z,3.18421,3.2,
517,LLY,2012-02-29T00:00:00Z,3.18429,3.2,
518,LLY,2012-03-13T00:00:00Z,3.18714,3.12875,
519,LLY,2012-04-30T00:00:00Z,3.2625,3.2,
520,LLY,2012-05-31T00:00:00Z,3.27227,3.20889,
521,LLY,2012-06-29T00:00:00Z,3.28238,3.20889,
522,LLY,2012-07-31T00:00:00Z,3.365,3.27556,
523,LLY,2012-08-26T00:00:00Z,3.37833,3.42,
524,LLY,2012-09-28T00:00:00Z,3.38421,3.47167,
525,LLY,2012-10-25T00:00:00Z,3.36833,3.578,
526,LLY,2012-11-29T00:00:00Z,3.35647,3.646,
527,LLY,2012-12-26T00:00:00Z,3.35889,3.648,
528,LLY,2013-01-31T00:00:00Z,3.8806,3.99143,
529,LLY,2013-02-27T00:00:00Z,3.89438,4.14,
530,LLY,2013-03-18T00:00:00Z,3.89676,4.14,
531,LLY,2013-04-26T00:00:00Z,3.91152,4.144,
532,LLY,2013-05-31T00:00:00Z,3.92471,4.1475,
533,LLY,2013-06-17T00:00:00Z,3.92474,4.1625,
534,LLY,2013-07-30T00:00:00Z,4.12105,4.316,
535,LLY,2013-08-20T00:00:00Z,4.13684,4.264,
536,LLY,2013-08-20T00:00:00Z,4.13684,4.308,
537,LLY,2013-10-29T00:00:00Z,4.13757,4.31017,
538,LLY,2013-11-07T00:00:00Z,4.13662,4.3135,
539,LLY,2013-11-07T00:00:00Z,4.13662,4.31183,
540,LLY,2014-01-31T00:00:00Z,2.81457,2.811,0.566
541,LLY,2014-02-24T00:00:00Z,2.8138,2.79933,0.405
542,LLY,2014-03-10T00:00:00Z,2.8083,2.79933,0.291
543,LLY,2014-04-29T00:00:00Z,2.774,2.77,-0.303
544,LLY,2014-05-13T00:00:00Z,2.77167,2.77167,-0.159
545,LLY,2014-05-13T00:00:00Z,2.77167,2.77167,-0.159
546,LLY,2014-07-31T00:00:00Z,2.78028,2.7645,-0.036
547,LLY,2014-08-28T00:00:00Z,2.7829,2.74783,-0.024
548,LLY,2014-09-26T00:00:00Z,2.78075,2.74783,0
549,LLY,2014-10-31T00:00:00Z,2.78118,2.518,0.001
550,LLY,2014-11-06T00:00:00Z,2.77705,2.52367,-0.605
551,LLY,2014-12-19T00:00:00Z,2.77924,2.482,-0.422
552,LLY,2015-01-30T00:00:00Z,3.172,2.603,-1.062
553,LLY,2015-02-24T00:00:00Z,3.15905,2.63775,0.132
554,LLY,2015-03-25T00:00:00Z,3.15853,2.63775,0.148
555,LLY,2015-04-30T00:00:00Z,3.16137,2.478,0.04
556,LLY,2015-05-11T00:00:00Z,3.162,2.4408,0.046
557,LLY,2015-06-25T00:00:00Z,3.1622,2.4436,-0.015
558,LLY,2015-07-31T00:00:00Z,3.27706,2.29325,0.177
559,LLY,2015-08-27T00:00:00Z,3.28111,2.38517,0.029
560,LLY,2015-09-28T00:00:00Z,3.2824,2.38683,0.075
561,LLY,2015-10-29T00:00:00Z,3.43571,2.538,0.052
562,LLY,2015-11-30T00:00:00Z,3.43679,2.56214,0.034
563,LLY,2015-12-27T00:00:00Z,3.43723,2.56157,0.037
564,LLY,2016-01-29T00:00:00Z,3.54076,3.11283,-0.03
565,LLY,2016-02-12T00:00:00Z,3.53648,3.08317,-0.359
566,LLY,2016-03-17T00:00:00Z,3.53743,3.03983,-0.258
567,LLY,2016-04-29T00:00:00Z,3.55859,2.96383,-0.092
568,LLY,2016-05-03T00:00:00Z,3.56248,2.93833,-0.159
569,LLY,2016-06-28T00:00:00Z,3.56819,2.95,-0.112
570,LLY,2016-07-28T00:00:00Z,3.58629,2.87725,-0.09
571,LLY,2016-08-02T00:00:00Z,3.58771,2.89686,-0.125
572,LLY,2016-09-25T00:00:00Z,3.58736,2.90257,-0.122
573,LLY,2016-10-31T00:00:00Z,3.559,2.73,-0.205
574,LLY,2016-11-29T00:00:00Z,3.51991,2.6275,-0.743
575,LLY,2016-12-21T00:00:00Z,3.53823,2.7104,0.356
576,LLY,2017-01-31T00:00:00Z,4.09776,3.5494,0.084
577,LLY,2017-02-14T00:00:00Z,4.1025,3.2665,0.072
578,LLY,2017-03-27T00:00:00Z,4.10333,3.2665,0.049
579,LLY,2017-04-28T00:00:00Z,4.11814,2.644,0.017
580,LLY,2017-05-25T00:00:00Z,4.12153,2.6288,0.003
581,LLY,2017-06-27T00:00:00Z,4.12095,2.64567,-0.081
582,LLY,2017-07-27T00:00:00Z,4.1585,2.61914,-0.132
583,LLY,2017-08-04T00:00:00Z,4.15891,2.59629,-0.152
584,LLY,2017-09-15T00:00:00Z,4.16236,2.22371,-0.152
585,LLY,2017-10-30T00:00:00Z,4.21071,1.84175,0.001
586,LLY,2017-11-28T00:00:00Z,4.20761,1.73378,-0.216
587,LLY,2017-12-18T00:00:00Z,4.21139,1.68022,-0.159
588,LLY,2018-01-31T00:00:00Z,4.78367,4.32444,-0.258
589,LLY,2018-02-23T00:00:00Z,4.87774,4.449,0.133
590,LLY,2018-03-18T00:00:00Z,4.87616,4.40525,0.121
591,LLY,2018-04-30T00:00:00Z,5.12486,4.55525,0.66
592,LLY,2018-05-11T00:00:00Z,5.15417,4.32457,0.069
593,LLY,2018-06-28T00:00:00Z,5.14889,4.31714,0.026
594,LLY,2018-07-30T00:00:00Z,5.4706,3.44267,0.106
595,LLY,2018-08-16T00:00:00Z,5.4686,3.44267,0.131
596,LLY,2018-09-26T00:00:00Z,5.47127,3.28767,0.203
597,LLY,2018-10-31T00:00:00Z,5.48279,3.3152,0.344
598,LLY,2018-11-26T00:00:00Z,5.57938,3.2914,0.063
599,LLY,2018-12-27T00:00:00Z,5.58375,3.18675,0.016
600,LLY,2019-01-22T00:00:00Z,5.57056,3.13675,-0.183
601,LLY,2019-02-26T00:00:00Z,5.593,4.63567,-0.175
602,LLY,2019-03-29T00:00:00Z,5.5661,4.551,0.493
603,LLY,2019-04-30T00:00:00Z,5.6316,7.346,0.689
604,LLY,2019-05-28T00:00:00Z,5.6658,8.689,-0.119
605,LLY,2019-06-25T00:00:00Z,5.66336,8.689,-0.122
606,LLY,2019-07-31T00:00:00Z,5.68331,8.8,0.015
607,LLY,2019-08-14T00:00:00Z,5.72486,8.82,0.143
608,LLY,2019-09-13T00:00:00Z,5.72986,8.81,0.067
609,LLY,2019-10-30T00:00:00Z,5.80125,8.66,0.041
610,LLY,2019-11-25T00:00:00Z,5.80964,8.66,0.013
611,LLY,2019-12-20T00:00:00Z,5.81464,8.66333,0.022
612,LLY,2020-01-31T00:00:00Z,6.80379,6.30667,0.027
613,LLY,2020-02-26T00:00:00Z,6.79636,6.30667,0.018
614,LLY,2020-03-13T00:00:00Z,6.78993,6.43333,-0.018
615,LLY,2020-04-30T00:00:00Z,6.82917,6.335,0.06
616,LLY,2020-05-19T00:00:00Z,6.82571,6.3,0.091
617,LLY,2020-06-29T00:00:00Z,6.835,6.3,0.194
618,LLY,2020-07-31T00:00:00Z,7.13857,6.54667,0.886
619,LLY,2020-08-21T00:00:00Z,7.26857,6.54667,0.161
620,LLY,2020-09-29T00:00:00Z,7.28313,6.57,0.172
621,LLY,2020-10-31T00:00:00Z,7.22,6.31,-0.096
622,LLY,2020-11-23T00:00:00Z,7.24571,6.31333,-0.1
623,LLY,2020-12-21T00:00:00Z,7.522,6.585,0.829
624,LLY,2021-01-31T00:00:00Z,8.22933,7.83,0.273
625,LLY,2021-02-23T00:00:00Z,8.35819,7.8025,-0.124
626,LLY,2021-03-31T00:00:00Z,8.35006,7.818,-0.111
627,LLY,2021-04-30T00:00:00Z,7.88615,7.25286,0.117
628,LLY,2021-05-27T00:00:00Z,7.89978,7.06167,0.251
629,LLY,2021-06-29T00:00:00Z,7.9093,7.07143,0.229
630,LLY,2021-07-20T00:00:00Z,7.89535,7.09625,0.305
631,LLY,2021-08-15T00:00:00Z,7.88727,6.9725,-0.002
632,LLY,2021-09-29T00:00:00Z,7.90433,6.94167,-0.067
633,LLY,2021-10-30T00:00:00Z,8.001,6.3975,-0.116
634,LLY,2021-11-28T00:00:00Z,7.96814,6.525,-0.176
635,LLY,2021-12-22T00:00:00Z,8.09829,6.4925,1.099
636,LLY,2022-01-26T00:00:00Z,8.12948,6.4925,0.571
637,LLY,2022-02-24T00:00:00Z,8.60588,8.024,-0.024
638,LLY,2022-03-21T00:00:00Z,8.63776,8.14,0.194
639,LLY,2022-04-30T00:00:00Z,8.4613,7.90625,-2.55
640,LLY,2022-05-22T00:00:00Z,8.31974,7.46714,-0.592
641,LLY,2022-06-30T00:00:00Z,8.29222,7.37333,-0.296
642,LLY,2022-07-28T00:00:00Z,8.27944,7.47167,0.284
643,LLY,2022-08-29T00:00:00Z,8.00007,7.0925,-0.286
644,LLY,2022-09-30T00:00:00Z,8.00005,7.074,-0.179
645,LLY,2022-10-25T00:00:00Z,7.9465,7.185,0.062
646,LLY,2022-11-30T00:00:00Z,7.79059,6.592,-0.321
647,LLY,2022-12-23T00:00:00Z,7.76735,6.59429,-0.091
648,BMY,2005-01-28T00:00:00Z,1.39963,1.3925,
649,BMY,2005-02-08T00:00:00Z,1.39704,1.3575,
650,BMY,2005-03-29T00:00:00Z,1.39643,1.3825,
651,BMY,2005-04-29T00:00:00Z,1.39846,1.41,
652,BMY,2005-05-02T00:00:00Z,1.39731,1.41,
653,BMY,2005-06-23T00:00:00Z,1.3975,1.4,
654,BMY,2005-07-29T00:00:00Z,1.42864,1.415,
655,BMY,2005-08-12T00:00:00Z,1.43476,1.44,
656,BMY,2005-09-28T00:00:00Z,1.43783,1.44333,
657,BMY,2005-10-31T00:00:00Z,1.40783,1.4,
658,BMY,2005-11-04T00:00:00Z,1.3992,1.39,
659,BMY,2005-12-13T00:00:00Z,1.39739,1.39,
660,BMY,2006-01-30T00:00:00Z,1.18939,1.17086,
661,BMY,2006-02-17T00:00:00Z,1.19026,1.178,
662,BMY,2006-03-23T00:00:00Z,1.19192,1.16657,
663,BMY,2006-04-28T00:00:00Z,1.19248,1.18617,
664,BMY,2006-05-26T00:00:00Z,1.18668,1.1945,
665,BMY,2006-06-26T00:00:00Z,1.18668,1.1945,
666,BMY,2006-07-30T00:00:00Z,1.20891,1.22617,
667,BMY,2006-08-31T00:00:00Z,1.152,1.088,
668,BMY,2006-09-20T00:00:00Z,0.99842,1.05,
669,BMY,2006-10-31T00:00:00Z,1.0388,1.01933,
670,BMY,2006-11-12T00:00:00Z,1.0383,1.01933,
671,BMY,2006-12-22T00:00:00Z,1.0419,0.97933,
672,BMY,2007-01-30T00:00:00Z,1.26655,1.26517,
673,BMY,2007-01-30T00:00:00Z,1.26655,1.2785,
674,BMY,2007-01-30T00:00:00Z,1.26655,1.2785,
675,BMY,2007-04-30T00:00:00Z,1.38929,1.37563,
676,BMY,2007-05-24T00:00:00Z,1.40976,1.38786,
677,BMY,2007-06-29T00:00:00Z,1.40775,1.3725,
678,BMY,2007-07-31T00:00:00Z,1.43425,1.403,
679,BMY,2007-08-23T00:00:00Z,1.43775,1.403,
680,BMY,2007-09-03T00:00:00Z,1.43675,1.403,
681,BMY,2007-10-29T00:00:00Z,1.4584,1.397,
682,BMY,2007-11-15T00:00:00Z,1.46038,1.423,
683,BMY,2007-12-18T00:00:00Z,1.46419,1.3896,
684,BMY,2008-01-31T00:00:00Z,1.70685,1.72243,
685,BMY,2008-02-20T00:00:00Z,1.6841,1.692,
686,BMY,2008-03-10T00:00:00Z,1.688,1.692,
687,BMY,2008-04-30T00:00:00Z,1.70263,1.5724,
688,BMY,2008-05-30T00:00:00Z,1.68586,1.5605,
689,BMY,2008-06-26T00:00:00Z,1.66323,1.5605,
690,BMY,2008-07-29T00:00:00Z,1.64813,1.41,
691,BMY,2008-08-28T00:00:00Z,1.64985,1.41,
692,BMY,2008-09-26T00:00:00Z,1.64733,1.41,
693,BMY,2008-10-27T00:00:00Z,1.68167,,
694,BMY,2008-11-14T00:00:00Z,1.68786,,
695,BMY,2008-12-19T00:00:00Z,1.68667,,
696,BMY,2009-01-30T00:00:00Z,1.94063,1.8025,
697,BMY,2009-02-27T00:00:00Z,1.93077,1.76,
698,BMY,2009-03-26T00:00:00Z,1.92077,1.76,
699,BMY,2009-04-30T00:00:00Z,1.92385,1.71,
700,BMY,2009-04-30T00:00:00Z,1.92385,1.635,
701,BMY,2009-06-29T00:00:00Z,1.92,1.635,
702,BMY,2009-07-28T00:00:00Z,2.01556,1.70333,
703,BMY,2009-08-03T00:00:00Z,2.01556,1.69333,
704,BMY,2009-09-05T00:00:00Z,2.01375,1.735,
705,BMY,2009-10-26T00:00:00Z,2.03,1.73,
706,BMY,2005-01-27T00:00:00Z,,,
707,BMY,2009-12-22T00:00:00Z,2.05,,
708,BMY,2010-01-31T00:00:00Z,2.21375,2.15429,
709,BMY,2010-02-11T00:00:00Z,2.21563,2.15571,
710,BMY,2010-03-31T00:00:00Z,2.22389,2.14667,
711,BMY,2010-04-30T00:00:00Z,2.19177,2.01333,
712,BMY,2010-05-21T00:00:00Z,2.17824,1.925,
713,BMY,2010-06-28T00:00:00Z,2.16882,1.925,
714,BMY,2010-07-29T00:00:00Z,2.14895,1.98333,
715,BMY,2010-08-30T00:00:00Z,2.15263,1.98333,
716,BMY,2010-09-26T00:00:00Z,2.14733,1.97333,
717,BMY,2010-10-29T00:00:00Z,2.16444,1.94667,
718,BMY,2010-11-08T00:00:00Z,2.16111,1.94667,
719,BMY,2010-11-08T00:00:00Z,2.16111,1.94667,
720,BMY,2011-01-31T00:00:00Z,2.17167,2.164,
721,BMY,2011-02-17T00:00:00Z,2.174,2.16667,
722,BMY,2011-03-31T00:00:00Z,2.17857,2.16167,
723,BMY,2011-04-28T00:00:00Z,2.19571,2.2,
724,BMY,2011-05-23T00:00:00Z,2.20105,2.2325,
725,BMY,2011-06-30T00:00:00Z,2.2015,2.23333,
726,BMY,2011-07-31T00:00:00Z,2.253,2.26667,
727,BMY,2011-08-30T00:00:00Z,2.2735,2.27,
728,BMY,2011-09-19T00:00:00Z,2.276,2.27,
729,BMY,2011-10-28T00:00:00Z,2.2945,2.27,
730,BMY,2011-11-28T00:00:00Z,2.3,2.26,
731,BMY,2011-12-21T00:00:00Z,2.3,2.2625,
732,BMY,2012-01-31T00:00:00Z,1.975,1.95429,
733,BMY,2012-02-23T00:00:00Z,1.97048,1.95429,
734,BMY,2012-03-05T00:00:00Z,1.97,1.95286,
735,BMY,2012-04-27T00:00:00Z,1.96667,1.95444,
736,BMY,2012-05-31T00:00:00Z,1.96,1.94182,
737,BMY,2012-06-26T00:00:00Z,1.95409,1.93636,
738,BMY,2012-07-27T00:00:00Z,1.928,1.76286,
739,BMY,2012-08-24T00:00:00Z,1.92294,1.76286,
740,BMY,2012-09-21T00:00:00Z,1.92444,1.76286,
741,BMY,2012-10-30T00:00:00Z,1.95368,1.21,
742,BMY,2012-11-29T00:00:00Z,1.96611,1.21,
743,BMY,2012-12-18T00:00:00Z,1.96474,1.21,
744,BMY,2013-01-28T00:00:00Z,1.83447,1.7232,
745,BMY,2013-02-26T00:00:00Z,1.83475,1.7012,
746,BMY,2013-03-13T00:00:00Z,1.83395,1.6972,
747,BMY,2013-04-29T00:00:00Z,1.81119,1.66933,
748,BMY,2013-05-31T00:00:00Z,1.80688,1.63,
749,BMY,2013-06-17T00:00:00Z,1.80588,1.63,
750,BMY,2013-07-31T00:00:00Z,1.73889,1.5875,
751,BMY,2013-08-16T00:00:00Z,1.73737,1.5875,
752,BMY,2013-08-16T00:00:00Z,1.73737,1.5875,
753,BMY,2013-10-25T00:00:00Z,1.74329,1.498,
754,BMY,2013-11-19T00:00:00Z,1.74471,1.498,
755,BMY,2013-12-30T00:00:00Z,1.74457,1.4974,
756,BMY,2014-01-29T00:00:00Z,1.7715,2.1588,0.821
757,BMY,2014-02-27T00:00:00Z,1.77524,2.1668,0.23
758,BMY,2014-03-18T00:00:00Z,1.7781,2.07567,0.202
759,BMY,2014-04-30T00:00:00Z,1.78238,2.1368,-0.062
760,BMY,2014-05-27T00:00:00Z,1.78175,2.1014,-0.304
761,BMY,2014-06-24T00:00:00Z,1.78025,2.0994,0.255
762,BMY,2014-07-30T00:00:00Z,1.79653,1.6714,-0.118
763,BMY,2014-08-27T00:00:00Z,1.79337,1.6495,-0.427
764,BMY,2014-09-12T00:00:00Z,1.79205,1.66957,-0.553
765,BMY,2014-10-31T00:00:00Z,1.80216,1.48783,0.094
766,BMY,2014-11-20T00:00:00Z,1.80155,1.48383,0.093
767,BMY,2014-12-19T00:00:00Z,1.79957,1.4166,0.09
768,BMY,2015-01-30T00:00:00Z,1.6895,1.70817,-0.361
769,BMY,2015-02-27T00:00:00Z,1.70443,1.689,0.603
770,BMY,2015-03-25T00:00:00Z,1.72114,1.71771,1.314
771,BMY,2015-04-30T00:00:00Z,1.7537,1.71771,1.697
772,BMY,2015-05-14T00:00:00Z,1.7556,1.49725,-2.255
773,BMY,2015-06-16T00:00:00Z,1.75671,1.49588,-0.58
774,BMY,2015-07-31T00:00:00Z,1.8348,1.36025,0.283
775,BMY,2015-08-17T00:00:00Z,1.83752,1.30729,0.491
776,BMY,2015-09-30T00:00:00Z,1.83946,1.30729,0.839
777,BMY,2015-10-28T00:00:00Z,1.87214,1.25933,2.115
778,BMY,2015-11-30T00:00:00Z,1.90035,1.271,0.503
779,BMY,2015-12-18T00:00:00Z,1.90319,1.27443,0.31
780,BMY,2016-01-31T00:00:00Z,2.34944,2.22625,0.804
781,BMY,2016-02-28T00:00:00Z,2.38168,2.30713,-0.329
782,BMY,2016-03-08T00:00:00Z,2.38214,2.30713,-0.406
783,BMY,2016-04-29T00:00:00Z,2.49713,2.45175,1.295
784,BMY,2016-05-26T00:00:00Z,2.5697,2.47256,-0.323
785,BMY,2016-06-30T00:00:00Z,2.57317,2.47256,-0.423
786,BMY,2016-07-29T00:00:00Z,2.62496,2.57789,1.049
787,BMY,2016-08-17T00:00:00Z,2.63104,2.58588,0.218
788,BMY,2016-09-26T00:00:00Z,2.6238,2.58588,0.068
789,BMY,2016-10-31T00:00:00Z,2.8695,2.71367,0.073
790,BMY,2016-11-29T00:00:00Z,2.85992,2.74544,-0.147
791,BMY,2016-12-19T00:00:00Z,2.86467,2.75913,-0.037
792,BMY,2017-01-31T00:00:00Z,2.80905,2.7668,-0.064
793,BMY,2017-02-27T00:00:00Z,2.81505,2.7658,-0.318
794,BMY,2017-03-27T00:00:00Z,2.79486,2.768,-0.343
795,BMY,2017-04-28T00:00:00Z,2.90773,2.7644,1.017
796,BMY,2017-05-11T00:00:00Z,2.945,2.8063,0.259
797,BMY,2017-06-29T00:00:00Z,2.943,2.79922,0.301
798,BMY,2017-07-28T00:00:00Z,2.96286,2.74333,0.562
799,BMY,2017-08-18T00:00:00Z,2.97619,2.74556,0.207
800,BMY,2017-09-19T00:00:00Z,2.9781,2.74667,0.216
801,BMY,2017-10-30T00:00:00Z,2.99267,2.65767,0.238
802,BMY,2017-11-27T00:00:00Z,2.99527,2.5949,0.128
803,BMY,2017-12-18T00:00:00Z,2.99632,2.56955,0.123
804,BMY,2018-01-31T00:00:00Z,2.99795,2.51667,0.049
805,BMY,2018-02-28T00:00:00Z,3.24995,3.03289,0.867
806,BMY,2018-03-21T00:00:00Z,3.27045,3.02178,0.941
807,BMY,2018-04-30T00:00:00Z,3.37732,2.76525,0.951
808,BMY,2018-05-17T00:00:00Z,3.40947,2.77,0.222
809,BMY,2018-06-25T00:00:00Z,3.41158,2.76667,0.301
810,BMY,2018-07-31T00:00:00Z,3.618,2.85114,0.014
811,BMY,2018-08-15T00:00:00Z,3.61318,2.80686,-0.091
812,BMY,2018-09-24T00:00:00Z,3.61788,2.93543,-0.13
813,BMY,2018-10-31T00:00:00Z,3.86207,2.98367,-0.005
814,BMY,2018-11-15T00:00:00Z,3.86119,3.1284,0.103
815,BMY,2018-12-13T00:00:00Z,3.87193,3.15575,0.106
816,BMY,2019-01-31T00:00:00Z,4.18567,3.905,0.34
817,BMY,2019-02-27T00:00:00Z,4.17677,3.98625,0.373
818,BMY,2019-03-27T00:00:00Z,4.18831,3.98625,0.709
819,BMY,2019-04-28T00:00:00Z,4.18669,4.00975,-0.034
820,BMY,2019-05-29T00:00:00Z,4.20175,3.96767,-0.142
821,BMY,2019-06-25T00:00:00Z,4.17342,3.95433,-0.348
822,BMY,2019-07-29T00:00:00Z,4.2175,3.82,1.784
823,BMY,2019-08-28T00:00:00Z,4.24636,3.82,0.965
824,BMY,2019-09-16T00:00:00Z,4.28077,3.82,0.206
825,BMY,2019-10-31T00:00:00Z,4.29539,3.785,0.256
826,BMY,2019-11-22T00:00:00Z,4.33889,3.695,0.072
827,BMY,2019-12-18T00:00:00Z,4.35375,3.695,0.006
828,BMY,2020-01-23T00:00:00Z,4.35,3.67,-0.037
829,BMY,2020-02-26T00:00:00Z,6.15782,1.48,-0.343
830,BMY,2020-03-27T00:00:00Z,6.15782,0.92,-0.315
831,BMY,2020-04-24T00:00:00Z,6.09892,0.89,0.07
832,BMY,2020-05-20T00:00:00Z,6.1765,0.525,0.11
833,BMY,2020-06-29T00:00:00Z,6.19207,0.525,0.095
834,BMY,2020-07-28T00:00:00Z,6.19607,0.525,0.127
835,BMY,2020-08-31T00:00:00Z,6.26964,0.25,0.099
836,BMY,2020-09-29T00:00:00Z,6.27147,0.3825,0.11
837,BMY,2020-10-30T00:00:00Z,6.26972,0.314,0.108
838,BMY,2020-11-30T00:00:00Z,6.38229,0.618,0.006
839,BMY,2020-12-21T00:00:00Z,6.37994,0.618,0.028
840,BMY,2021-01-31T00:00:00Z,6.39333,0.67,0.085
841,BMY,2021-02-25T00:00:00Z,7.47514,5.75333,-0.26
